Time (s),left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_elbow_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_elbow_pitch_joint
19.0,-18.983158407667837,-0.6267601434846638,4.049618745399372,17.137369547222036,-3.3020743730716395,-0.7111796918655502,-4.73959465652484,4.1215613754004705,0.5084274951553804,-7.318645460556319,-1.738260127934321,-1.8172293246127103,-23.58995796987339,-2.9205308303211415,0.344178604110458,12.420415432104551,12.188755090644563,-1.8746140004210143
20.0,-18.69368634850497,-0.6750370992817329,3.8702262922499227,16.066415181492864,-0.3362912561324123,-0.8788918963458323,-4.348651175538903,3.991061248489478,1.0810482224616922,-9.189270222993617,-2.147812601431289,-0.417374260575778,-21.492932279513685,-1.5937065923920748,0.6890924952800079,11.802587092816797,12.002136862458226,-2.374741875099197
21.0,-18.364335351047007,-0.7091957386444268,3.6585334836226373,15.575395440449011,-0.9235207325430559,-0.7242854729448378,-4.135347516866482,3.8858238291516827,1.3780322764116577,-10.450259319256668,-2.413142752799775,0.19819782681650366,-19.720245152816343,-1.6762710203776001,0.29315532182213677,11.382301720804843,11.797934108591134,-2.6546365994617718
22.0,-18.136322966609857,-0.7543548138294491,3.4572346529609757,14.98457059170871,-0.8148055438862203,-0.8139167872899351,-4.030667600167164,3.7994500465178684,1.5042558491152371,-11.264502539979482,-2.5776120520212205,0.4748025990253746,-18.36360172752184,-1.521847776228673,0.5231343943409892,11.075869959140384,11.585573591409506,-2.8139532055036796
23.0,-17.92756015364975,-0.806349136827919,3.297238629261411,14.443828808066558,-0.8454341021680531,-0.7219196091113518,-3.977497278093869,3.721479146073285,1.5512827057986083,-11.77185913317369,-2.692706990176118,0.4649898218318027,-17.258972755425706,-1.44496665802863,0.3144577480092683,10.83991193571057,11.37168424357352,-2.8986314662004835
24.0,-17.720046655937207,-0.8632071076431593,3.134406363570559,13.933073630492768,-0.8477872053607003,-0.7688410044997487,-3.949376994147846,3.6486902701424166,1.560052162525857,-12.077037290704174,-2.779070142102891,0.38700336387255163,-16.335640596012333,-1.3741988488639336,0.459884308646338,10.647049581850432,11.158391887990714,-2.9368441810767774
25.0,-17.504474234687187,-0.924635288735552,2.999542272848883,13.456250744356959,-0.8544910094352507,-0.71179120510775,-3.9322972386265427,3.5783360815611625,1.5521395031749705,-12.228130366404436,-2.852765924303333,0.21863099406272246,-15.548274257689425,-1.3163493447193368,0.34745294125608117,10.481304193003293,10.947925950003071,-2.9467623826760336
26.0,-17.274400044910397,-0.9884171649784332,2.864706203643311,13.012086736555979,-0.8582770438713467,-0.7340804566262693,-3.919158017087706,3.5098638220843563,1.5380243910236002,-12.275477458922706,-2.919349024638774,0.05984141249244823,-14.859773684801699,-1.2670040799000215,0.43625179361305366,10.332752961946985,10.740461249864005,-2.9380414955033025
27.0,-17.03080522525869,-1.0542249701719597,2.7479490719953024,12.596940764848624,-0.8608972821738896,-0.6969757555403682,-3.9067800765308514,3.4425302056879428,1.5222446292545284,-12.23947230626707,-2.9840290595028156,-0.11920567385202974,-14.250768471436679,-1.2235588591722437,0.3748057811960508,10.195455373954019,10.536687583622147,-2.917712466506451
28.0,-16.773310960897653,-1.1205728435279227,2.6331674069541187,12.208574815189039,-0.8618334861434542,-0.7051953115799285,-3.893627133660542,3.376486110523704,1.5067603213928729,-12.145809973798277,-3.047365111497409,-0.2715412582097416,-13.702459498851223,-1.1852487972766466,0.42773664165367253,10.065617557645327,10.336321617114468,-2.8892595317421605
29.0,-16.106240111938856,-1.3326953723797277,0.4619613398220501,3.792302090356554,-0.9560409388710038,0.7300393956940393,-3.836832277952648,0.6430024553578937,1.8368522406241177,-6.568609288976936,0.8934592433254407,-3.874328540070627,-9.209256396111218,-2.7918457840782853,-0.11362515773432769,10.33742676593787,6.760246492106596,-1.1913106742353965
30.0,-14.879492896471788,-1.4318003984160652,0.27300135651938806,4.357440092603854,-1.313440942873445,-0.81516123072362,-3.7623018307917104,0.5763743244436168,1.894051909382865,-6.861894280566087,0.5411037853123375,-2.6622088828885015,-8.761495584309728,-1.2709266648484805,0.7171235768264823,9.88278330063802,6.687886155668334,-1.5877352940892313
31.0,-13.989691049204033,-1.518681278397437,0.506940144668099,4.659671972064915,-1.1783974758504692,0.37022940196642123,-3.740071521083654,0.5321037550502967,1.861444964736318,-6.960045299329755,0.2971088980652481,-2.106858555058193,-8.2535261074675,-1.502704415421813,0.003857301224423515,9.562162954906235,6.593702430457006,-1.808386175623931
32.0,-13.234954410414625,-1.6077233577977588,0.46367757700893897,4.8877685883106405,-1.1500199081066804,-0.525640118560558,-3.7339169472940963,0.4969670795116303,1.803727713824444,-6.9074186671865565,0.12548943837627702,-1.6823141580601906,-7.922674564145428,-1.4063117858760261,0.4843601279587414,9.316617435045506,6.491105184609094,-1.9304212219333612
33.0,-12.634928899351632,-1.6875588065459408,0.6388355708405866,5.019788100637934,-1.1132393966714176,0.15618631368456443,-3.7301101204471143,0.4698481935511052,1.7378132662507733,-6.757215422857011,-0.004609666356386821,-1.542510046909431,-7.66122538437806,-1.3862527210993973,0.09444820899267992,9.118502268107473,6.381600838638367,-1.9891311429158787
34.0,-12.102962298055273,-1.7643963094003814,0.6401449888921285,5.107353747219103,-1.0836150831944091,-0.36107568941139323,-3.722695662622093,0.44634636983286846,1.6780653360428297,-6.574779863376602,-0.10769181545214002,-1.403413866617039,-7.438559289717478,-1.3581538929525747,0.3697761520229038,8.950275093492793,6.269328583145015,-2.0065667439259594
35.0,-11.655060485895069,-1.8328943219765634,0.7566160854787034,5.14370375502129,-1.0588469480387839,0.031584003089695334,-3.7099007569273974,0.42668746992760553,1.623959823432517,-6.360174354563621,-0.19438575547185,-1.3854361110232496,-7.243979025928443,-1.335166757521769,0.15495879402045054,8.8006613081859,6.154748968323405,-1.9987577108684333
36.0,-11.245955072327604,-1.8972025223314146,0.7658635096044488,5.15474214863587,-1.0360083874908854,-0.26609066478599946,-3.6918187188399947,0.40894096313744255,1.5781827265282957,-6.143876856686543,-0.26925612084888595,-1.3445421036810563,-7.060388092580844,-1.313662530012639,0.31056203512231184,8.663336441855634,6.039725619619753,-1.9739645310926617
37.0,-10.886860230469576,-1.9545541342509019,0.8361230178872701,5.136009867306732,-1.0163970397183744,-0.03948472510592982,-3.669115036205687,0.3935231509738881,1.53774619759809,-5.919677800639191,-0.33647383739254977,-1.3572775185271908,-6.887650787638687,-1.2929971984061153,0.1919333644579403,8.533853850937577,5.92426673033132,-1.9390161825310976
38.0,-10.552679519111965,-2.0077433036483257,0.8410576535925847,5.101929485581471,-0.9978786506464639,-0.21007493196151306,-3.6427091705548285,0.3794485559175538,1.502885811937972,-5.701691157049327,-0.39732829294245153,-1.3491217283309833,-6.718516253102877,-1.2731069243343311,0.2788474714110415,8.409852662674815,5.809319823843851,-1.8971466199187808
39.0,-9.412570586459475,-1.4504846214178349,-0.8734087985760297,-8.158677842879554,-1.2197660467405242,1.8304487256452793,-1.2432410789734907,1.1968390134146238,1.3171391815816011,-4.1429002232035534,2.1092178074092294,-3.1698658898506817,-9.001270571001381,-2.9270542965785533,-1.2470838824238093,9.402682257475622,6.560660337416136,-1.18548111318571
40.0,-7.738179994346215,-1.4504394511804979,-1.3713164977504197,-6.682630372945765,-1.731543387017933,-0.42735370657779415,-1.3270188046731273,1.1473787929597088,1.1979886295026558,-4.6059202468099825,1.831431073833155,-2.0277298406904185,-8.379112332703368,-1.73301330395594,0.5864906039764421,9.096961712015121,6.455556122558043,-1.3559301817066722
41.0,-6.624861457117095,-1.4832376578785373,-1.0934926262857503,-5.689476944761598,-1.511182604728417,1.301099715453945,-1.3998626453069554,1.111068942886134,1.0605192685817535,-4.7397257326886475,1.6355557604935838,-1.754115110681247,-7.807645399140842,-1.880010032599154,-0.8384896081833131,8.857318464566827,6.342670191690013,-1.4629376869650836
42.0,-5.755284832529796,-1.538933396728499,-1.1364853722778223,-4.868287179025645,-1.4534111742034654,-0.010241489946952953,-1.4501709012203199,1.0802870136499925,0.9439968013430269,-4.725727779534171,1.5130056564294936,-1.4052063448800478,-7.399867024886738,-1.7877488939419206,0.1926520473954485,8.657142766212512,6.2263726487463265,-1.5240958051419087
43.0,-5.137084973372247,-1.5970272852728271,-0.8220104515113578,-4.232197186062026,-1.3875441949210736,0.9693239968390093,-1.480392715082389,1.0540181072781296,0.8449023050645995,-4.568523726786452,1.4140606937962703,-1.4269798763997832,-7.079486441064308,-1.7544627082655144,-0.5804006646434091,8.484126266309257,6.108007664459522,-1.5544849164364214
44.0,-4.637354429843498,-1.6569458002920596,-0.7394198023193228,-3.6962386294673646,-1.3330669360199434,0.21025154724192152,-1.4940974252425492,1.0303789613253356,0.7675599012449998,-4.388801771874072,1.3428747942135373,-1.3292866343140837,-6.793988394298147,-1.7191951131101844,-0.00510734399065782,8.330450988425838,5.988328532103489,-1.557830640274101
45.0,-4.270119357821958,-1.7104521089251739,-0.4851712887000872,-3.2615977142056662,-1.2882733834956817,0.765058356583271,-1.4950632981914236,1.0092407951774116,0.7043953533581271,-4.1570302961862,1.2780342450036324,-1.393896585279828,-6.544808115649239,-1.6872130033157835,-0.4245034769768315,8.18973832701918,5.868194811336226,-1.5450257246038461
46.0,-3.966791432894336,-1.759972524470462,-0.38504727126042315,-2.8864694049291195,-1.2469443689011976,0.3260501418428132,-1.4868042553966745,0.989763385495221,0.6548648583415847,-3.931448684559654,1.2256980721967161,-1.3702653425781035,-6.305694103241738,-1.6583007954597222,-0.10581844237846949,8.058722505117185,5.748042135208392,-1.51815985615707
47.0,-3.739119470647381,-1.8019503169523947,-0.2016888060404427,-2.573237056909477,-1.2117149964936837,0.6394707870976866,-1.4717899414847322,0.9720118381839495,0.613623204627673,-3.6886860194857007,1.175422050296894,-1.4216563782935658,-6.083217509684889,-1.6294861779842829,-0.33223657215593955,7.934271181260714,5.628294908413789,-1.4833880732747744
48.0,-3.5491546733300687,-1.8390704493033816,-0.11669357277264147,-2.2987375815038096,-1.1786966088533948,0.3853211744407399,-1.4521666164972538,0.9554699264752777,0.579982378209739,-3.4575993075304456,1.1318450572709402,-1.4178304781950333,-5.8653248771568585,-1.6023326347028726,-0.15636465181085613,7.814937078174891,5.509281226221447,-1.4417998893557744
49.0,2.2266035110597375,1.9442972920854547,0.381614592514504,-10.142690613961623,-1.390324403765403,1.4450154517553335,-0.13540114104713274,1.2146827503856583,-0.5630658260887427,1.3696462128690783,1.3859363172091852,-1.890135404065659,-3.6163380443277084,-2.232081665761651,-0.26049370486029355,5.894037140640151,3.8646883778687213,-0.6434437310094778
50.0,2.7247397630697883,1.9225363928045938,0.16239637026767673,-9.324871786889116,-1.5724222245101551,0.21581067793887354,-0.05016859351356606,1.1778695695246921,-0.44049016926079576,1.3934145761713346,1.2984145284569126,-1.6965382970620277,-3.398107577031208,-1.6132310463871833,-0.14595417238257036,5.79182014120531,3.786773946210892,-0.5912481520754826
51.0,2.991809333085259,1.899324309453543,0.3238393599234479,-8.716171060231062,-1.4654969288916262,1.1421709108108056,0.006949896231881025,1.1508765911271235,-0.3857062485451901,1.4667663060685392,1.2406659265437736,-1.6236743582716997,-3.1289540496456745,-1.6892164683127469,-0.23159617875616628,5.694652930969808,3.704971754839665,-0.5445550735025213
52.0,3.1803297493199043,1.8612310541041737,0.29930175922537083,-8.179243840686421,-1.4248537472023992,0.4286320529277592,0.049561790996083044,1.1249081501381824,-0.36104345607379335,1.597487539116262,1.194542883293931,-1.5904289180339202,-2.9226873663995505,-1.6327844208486493,-0.17045034493016642,5.59968725389651,3.626257899164024,-0.5051710570012986
53.0,3.2643884364649765,1.8286091823102169,0.45632904991451806,-7.729882431795096,-1.380414469260304,0.9520951748145801,0.08507991614920818,1.103244702043583,-0.3562566698683167,1.7472502436930615,1.159585975926122,-1.592178878401599,-2.7326148138488264,-1.6078439738064607,-0.2081266860557206,5.50683414957917,3.5461653548194345,-0.4665847211543337
54.0,3.3130993453207775,1.7918189606063293,0.48641948849131067,-7.325174292543265,-1.342408648740082,0.5385323620064684,0.11608692810012933,1.0818465968402706,-0.3592319676455452,1.9039398087018373,1.126784981664703,-1.590382421596252,-2.5561556147796765,-1.5781563070108509,-0.17574908809484235,5.416439304105717,3.468090115053286,-0.4284527611380309
55.0,3.3076188161566513,1.7611433920273225,0.6061725890520089,-6.971778022951176,-1.3078004230377087,0.8329956454219432,0.14492056240786266,1.0628178257520613,-0.36819887798763606,2.059889281555445,1.098796520602325,-1.5961183750417938,-2.387863929627091,-1.5512571247954714,-0.19172153206337872,5.3279137634480405,3.389594712990567,-0.38934969979025125
56.0,3.2848809475299205,1.729853296382974,0.6442733725285326,-6.6474741221585845,-1.2759937764069433,0.5927733823033963,0.1719156566779283,1.0439509486499494,-0.3785425973395008,2.2115525930906426,1.0712350608470889,-1.5947734757516292,-2.2261202622886955,-1.5242532212702402,-0.17467232323772142,5.241374234402187,3.3126914444601976,-0.34986277401598453
57.0,3.232669480089804,1.7034247920649732,0.7270685675187698,-6.356654068805538,-1.2464253738462951,0.7570359415145036,0.1978903080889145,1.0265166091153914,-0.390445392276321,2.356870879123722,1.0462605997133068,-1.594388325902801,-2.0697947583161884,-1.4982344871324922,-0.18050023800858167,5.156376540404864,3.23599269312059,-0.30964691772641384
58.0,3.1717325606317495,1.6774387270561097,0.7588755799922109,-6.086694089394166,-1.2187740132980731,0.6166537152732814,0.22272744628113772,1.0092495495293186,-0.4019438080279552,2.495271089497452,1.0214798504949147,-1.5892008233046466,-1.9186507184485713,-1.4723301249414673,-0.17126564464019756,5.072913329378219,3.160703787030789,-0.2693309489092375
59.0,2.6850292311449895,2.478374420901141,1.897734930315723,-7.804144532725793,-3.5983195518350444,2.5981887746535564,3.5691053767678924,1.3895013704853056,-1.2093971711621736,4.1566372238791125,-1.0917785563542437,-2.525792716426494,-6.485255011532185,-0.8963772957108636,1.2271984224327939,6.784306612674172,-1.94963326047574,-1.0934319467894635
60.0,3.0841331829569434,2.513141901262022,1.2738825394700664,-7.443399552946927,-1.7564603530005605,0.20919102012525803,3.4267493054396336,1.3602985601410849,-1.369781017944874,3.366728868823931,-1.2541522724497391,-1.9999614430972246,-5.423413926186896,-1.6151983589762802,-0.314791842651738,6.638975148257053,-1.9068659977302165,-1.0314883742297947
61.0,3.262255306855341,2.5520402412395677,1.3402520974198673,-6.945244215168181,-2.0359584702634677,2.018709864227011,3.3245945477189602,1.3428615966474338,-1.492096689622994,2.9221464030295303,-1.2921609707947828,-1.6404637231669899,-4.783014050542608,-1.3768274752357335,0.7647009838257605,6.504368767928996,-1.876546621390418,-0.9841127600324304
62.0,3.3653633397074003,2.534424128762531,1.0951428391288869,-6.568664145719527,-1.9261217916921018,0.6440517860069255,3.243884994437447,1.3164381453276093,-1.5773296952275244,2.7241994879395115,-1.3420180859788555,-1.6737751464277029,-4.285473654549083,-1.3472287666143323,-0.051419277101654504,6.379734040405095,-1.8363620279351367,-0.9514886791807098
63.0,3.338477602186277,2.5284393129770653,1.21673178164037,-6.270405374463801,-1.8949394390168268,1.6653660872885219,3.184734360305466,1.2969586084168179,-1.6388114539855174,2.5957179019532663,-1.3465656806809418,-1.622449671669279,-3.8744119875915644,-1.2995809432351635,0.5410849061688592,6.262230748994092,-1.8045724305423394,-0.9138606814968973
64.0,3.311195569700974,2.4974908552101205,1.1213718954003409,-5.991066234849663,-1.8576471275481299,0.8739175327901516,3.138709735474866,1.2716293259891978,-1.6743397898123487,2.5718476644386037,-1.3694228907881159,-1.7103491950182201,-3.5378984774372135,-1.2596903835776874,0.1021026754855533,6.150325071332379,-1.7674956864547076,-0.8798910809140992
65.0,3.22377576638986,2.4773847644091207,1.2155385475799716,-5.75745953618225,-1.8217399925003175,1.448474723265647,3.102976176353364,1.2503929265838645,-1.6975203397050223,2.5656383158948497,-1.3719551585318923,-1.716100944527457,-3.237501490374992,-1.2282250922063431,0.42408366076738685,6.043515503567816,-1.7357695546540075,-0.8400992172041994
66.0,3.146309296848857,2.445429984783868,1.1744996866248392,-5.531129885793328,-1.7905309333574633,0.992481551912634,3.0729034437716147,1.2261300522872607,-1.707441844222306,2.6074009411435224,-1.3870982057187287,-1.7773249617410416,-2.977304916314953,-1.1962839056552008,0.18688798133885987,5.940691753003314,-1.7016007654495828,-0.8010821172224039
67.0,3.0401766630195954,2.4212461456516956,1.2336845355748145,-5.331578054234017,-1.7581124915155297,1.3132066948176897,3.0471412851272097,1.2044834238904336,-1.711774501317899,2.653597571188712,-1.3916724033621355,-1.7857544715503009,-2.7385006643849223,-1.1695448543838851,0.3604765004926376,5.841557549854841,-1.6709526138435922,-0.7582820711511058
68.0,2.9437814429535116,2.391181247574729,1.2119518440892252,-5.137424036184168,-1.7290238644269773,1.0493671417427848,3.0234319614884337,1.181440511928498,-1.7096291559850396,2.722678244572262,-1.4035803307842256,-1.818294145471155,-2.524470330777511,-1.1424821236296254,0.2319514652163579,5.745292517083662,-1.6393947165463847,-0.7159024424375879
69.0,1.997486671407092,3.641835521596861,1.6731486555273922,-8.462289024097633,-2.6518428157233047,2.7729969582232092,4.305473624533455,2.0600589483521534,-2.1280449115104654,6.47763794678994,0.9189377015638187,-2.7277722092039314,-2.8552890786580214,-0.16547498173315578,1.0452642517942823,6.550039069905166,-4.792596071336776,-0.6724773991915101
70.0,2.6465919594370373,3.617383203909326,1.1631972492584137,-7.7978613404924815,-2.0669422149468546,0.7428057661649294,4.275437931084444,1.9899814968760756,-2.0550127516868204,5.735188780798529,0.7085653796329612,-1.9561093557591969,-2.014175278895923,-0.9899047156151939,0.1459019938917403,6.340555945148086,-4.669243253763188,-0.7089346151172149
71.0,2.9721820998753348,3.5979190066881737,1.2671852828486645,-7.262986452393179,-2.0897240115266746,2.262200584440245,4.224981410527046,1.9386976148288109,-2.0455307975342447,5.387472576318882,0.6269500044353316,-1.6231312486721663,-1.6197124064480626,-0.7499017202552545,0.7485878588861861,6.16896751200804,-4.562058921706559,-0.7246956102135518
72.0,3.2089850276282164,3.536329003662725,1.1028758376559464,-6.819702676072726,-2.0227080790675385,1.1046067912070692,4.169814326713952,1.8849016575705302,-2.0464349983028733,5.229873353783789,0.5472133294424579,-1.5898409737434678,-1.3206693871698043,-0.7470258799165153,0.285163211873402,6.021149646588279,-4.4518832426375745,-0.7279851205423784
73.0,3.301811374874026,3.489081857349496,1.2368797412742971,-6.475232370612151,-1.9751747842960348,1.9481880425922773,4.119084739164208,1.8393746104154727,-2.0528660026521863,5.136207831846352,0.5059267621306849,-1.5578231910115052,-1.0889300637264192,-0.7148937527735502,0.6153132249145323,5.889047078201353,-4.351674314654585,-0.7130654430602072
74.0,3.372970834194099,3.4238895542928693,1.1878207344149314,-6.161585779639893,-1.9364277253525022,1.287877358552758,4.071775832144253,1.7916834625083737,-2.05271679707012,5.110286302661473,0.454334712280132,-1.6042864754496557,-0.9022214058413667,-0.6926386784425791,0.36794729557107764,5.767246276141551,-4.250541980267528,-0.6913877049526826
75.0,3.374074441953452,3.370873894885584,1.2871273124867155,-5.90226482159933,-1.895682292074167,1.7534200227892112,4.02872113912362,1.7487789987008706,-2.051159447528608,5.096114828952002,0.41914420473369374,-1.6126726885188445,-0.7370548420755689,-0.674717329943509,0.5453834569294949,5.65379650604692,-4.156132573405141,-0.6591970713441739
76.0,3.3689845239882406,3.3100147236917508,1.272497731184373,-5.659656281971277,-1.8623745222138113,1.375662870862886,3.987886843781321,1.705102566471433,-2.0443267219960966,5.108817759051064,0.37647917965654587,-1.6456532443683907,-0.5938967166888638,-0.6566351938764292,0.4115171768420718,5.546184934939358,-4.062344927324982,-0.62364473682134
